,Words,Frequency,%
822,gives,340724,0.01009300935142211
823,private,339694,0.010062498440444413
824,special,339422,0.010054441190166807
825,unless,339419,0.010054352323435805
826,usually,338693,0.010032846574533079
827,soldiers,338641,0.010031306217862359
828,troops,338309,0.010021471632964693
829,tears,338035,0.010013355138199754
830,shown,337076,0.00998494740652246
831,hot,336834,0.009977778823554885
832,class,336791,0.009976505067077176
833,laws,336706,0.009973987176365424
834,vol,336381,0.009964359947173432
835,hath,336277,0.009961279233831995
836,members,336073,0.009955236296123791
837,news,335668,0.009943239287438385
838,dinner,335641,0.00994243948685936
839,justice,334567,0.009910625197160286
840,goes,334539,0.00990979577433759
841,changed,334358,0.009904434148233743
842,cross,334292,0.009902479080151676
843,complete,334024,0.009894540318848741
844,similar,333742,0.00988618684613446
845,flowers,333638,0.009883106132793022
846,supposed,332824,0.009858993626447541
847,plan,332655,0.009853987467267705
848,grace,331668,0.009824750312767718
849,religious,330882,0.009801467229244933
850,marriage,330683,0.009795572402755066
851,attempt,330071,0.009777443589630454
852,discovered,329831,0.009770334251150216
853,building,329783,0.009768912383454167
854,indians,328674,0.009736061315226724
855,authority,328646,0.00973523189240403
856,floor,328641,0.009735083781185691
857,tone,327778,0.009709519784900495
858,produced,327371,0.009697463531727754
859,afternoon,327127,0.009690235704272843
860,waiting,327059,0.009688221391703443
861,drawn,326675,0.009676846450135059
862,reach,326348,0.009667159976455732
863,noble,324015,0.009598051281979065
864,bit,323989,0.009597281103643706
865,considerable,323925,0.009595385280048975
866,species,323829,0.009592541544656878
867,surface,323680,0.009588127830350396
868,judge,323533,0.00958377336053125
869,property,322299,0.009547219511845348
870,meant,322213,0.009544671998889928
871,sudden,322108,0.009541561663304825
872,shot,322030,0.009539251128298745
873,names,321768,0.009531490100457818
874,officer,321747,0.009530868033340797
875,passing,321555,0.009525180562556605
876,europe,321547,0.009524943584607263
877,watch,321526,0.009524321517490242
878,iron,321270,0.00951673822311132
879,personal,320005,0.00947926608487172
880,speaking,318916,0.009447007461517632
881,appears,318778,0.009442919591891493
882,existence,318731,0.009441527346439113
883,bank,318708,0.009440846034834756
884,declared,318587,0.009437261743350968
885,lead,316937,0.009388385041299319
886,lake,316818,0.009384859994302866
887,orders,316666,0.009380357413265381
888,spot,316530,0.009376328788126578
889,rule,316475,0.009374699564724857
890,attack,316189,0.009366227603035904
891,beneath,315883,0.009357163196473598
892,meeting,315667,0.009350764791841382
893,chair,315436,0.009343922053554152
894,evidence,315105,0.009334117090900153
895,fast,315074,0.009333198801346455
896,example,315047,0.009332399000767428
897,glass,314939,0.00932919979845132
898,mountains,314706,0.009322297815676754
899,nation,314570,0.009318269190537952
900,step,314570,0.009318269190537952
901,mountain,314506,0.00931637336694322
902,broke,314042,0.009302628645881423
903,silver,313810,0.009295756285350525
904,bill,313692,0.00929226086059774
905,determined,313448,0.009285033033142829
906,stop,313295,0.009280500829861676
907,journey,313049,0.009273213757919431
908,higher,312020,0.0092427324691854
909,notice,311964,0.009241073623540012
910,interesting,311950,0.009240658912128665
911,escape,311759,0.00923500106358814
912,thomas,311543,0.009228602658955923
913,equal,310655,0.009202298106579037
914,passage,310035,0.009183932315505083
915,silent,310002,0.00918295478146405
916,likely,309627,0.009171846440088675
917,space,309562,0.009169920994250276
918,bound,309424,0.009165833124624137
919,simply,309348,0.009163581834105395
920,straight,308143,0.009127887030485856
921,running,307344,0.009104218857795391
922,prepared,306850,0.009089585469423563
923,animal,306763,0.009087008334224477
924,sufficient,306751,0.009086652867300465
925,sit,306331,0.009074211524960045
926,rise,306180,0.009069738566166228
927,roman,306004,0.009064525051280718
928,trade,305562,0.009051432019579609
929,eat,305340,0.009044855881485387
930,ladies,305144,0.009039049921726524
931,soft,304938,0.009032947739530985
932,mentioned,304890,0.009031525871834936
933,turning,304825,0.009029600425996539
934,mark,304822,0.009029511559265535
935,rome,304753,0.009027467624452466
936,shore,304011,0.009005487919651058
937,foreign,303945,0.009003532851568992
938,--the,303797,0.008999148759506177
939,birds,303178,0.008980812590675891
940,corner,302781,0.008969052559939827
941,degree,302150,0.00895036092418553
942,cry,302026,0.008946687765970738
943,learn,301929,0.008943814408334975
944,animals,301829,0.008940852183968208
945,offered,301735,0.008938067693063448
946,social,301635,0.008935105468696681
947,honour,301181,0.00892165697007156
948,sitting,300913,0.008913718208768625
949,receive,299947,0.00888510312138566
950,enter,299856,0.008882407497211902
951,believed,299628,0.008875653625655674
952,cast,299487,0.008871476889298532
953,conversation,299414,0.008869314465510793
954,native,299286,0.008865522818321332
955,minute,299080,0.008859420636125792
956,difficulty,298886,0.008853673920854266
957,peter,298808,0.008851363385848188
958,dog,298527,0.008843039535377573
959,rock,298507,0.008842447090504219
960,fixed,297109,0.008801035193856822
961,twelve,295732,0.008760245364326444
962,trying,295657,0.00875802369605137
963,reply,295264,0.008746382154289975
964,valley,295245,0.00874581933166029
965,closed,295136,0.008742590507100514
966,game,295074,0.008740753927993119
967,speech,294459,0.008722536248137505
968,sides,294088,0.0087115463957368
969,proved,294007,0.008709146993999719
970,required,293875,0.008705236857835587
971,paul,293222,0.0086858935327206
972,conditions,292849,0.00867484443583256
973,ordinary,292614,0.008667883208570658
974,perfectly,292377,0.008660862736821422
975,movement,292104,0.008652775864300149
976,obtained,291057,0.008621761375180101
977,grand,291020,0.008620665352164398
978,matters,290997,0.008619984040560042
979,pleasant,290174,0.008595604934021553
980,main,290071,0.008592553842923782
981,lie,289319,0.008570277915685697
982,wished,288818,0.008555437171608195
983,terrible,288644,0.00855028290121002
984,count,288255,0.008538759848423299
985,coast,288253,0.008538700603935964
986,loss,287815,0.008525726061209526
987,rate,287542,0.008517639188688253
988,situation,287385,0.008512988496432429
989,report,287253,0.008509078360268298
990,moral,286639,0.008490890302656349
991,steps,286362,0.008482684941160406
992,move,286185,0.00847744180403123
993,greek,286174,0.008477115959350884
994,opportunity,286165,0.008476849359157875
995,upper,286111,0.008475249757999822
996,memory,285700,0.00846307501585241
997,emperor,285528,0.008457979989941572
998,caused,285259,0.00845001160639497
999,sky,285051,0.008443850179712095
1000,train,284772,0.008435585573728815
1001,opposite,284319,0.008422166697347362
1002,possession,284163,0.008417545627335207
1003,isn,283980,0.008412124756744023
1004,size,283624,0.008401579237998334
1005,dress,282997,0.008383006091218706
1006,dry,282846,0.00837853313242489
1007,pain,282798,0.00837711126472884
1008,science,282711,0.008374534129529754
1009,importance,281730,0.008345474708491772
1010,information,281581,0.00834106099418529
1011,ill,281153,0.00832838267389553
1012,divine,281064,0.008325746294209107
1013,amount,280936,0.008321954647019646
1014,published,280935,0.008321925024775977
1015,month,280872,0.008320058823424915
1016,warm,280838,0.008319051667140214
1017,ordered,280474,0.008308269170445184
1018,fifty,280323,0.008303796211651365
1019,wonderful,280013,0.00829461331611439
1020,described,279916,0.008291739958478626
1021,jesus,279698,0.008285282309359075
1022,trust,279693,0.008285134198140736
1023,instance,279645,0.008283712330444688
1024,takes,279572,0.008281549906656948
1025,ourselves,279442,0.008277699014980152
1026,reading,279207,0.00827073778771825
1027,madame,278917,0.008262147337054626
1028,forest,278817,0.00825918511268786
1029,writing,278466,0.008248787705160509
1030,safe,278373,0.008246032836499415
1031,ones,277844,0.00823036266959922
1032,understood,277537,0.008221268640793247
1033,union,277325,0.008214988725135701
1034,governor,277219,0.008211848767306929
1035,june,277217,0.008211789522819592
1036,powers,277174,0.008210515766341884
1037,aunt,277132,0.00820927163210784
1038,break,276985,0.008204917162288694
1039,price,276888,0.00820204380465293
1040,wouldn,276797,0.008199348180479172
1041,mass,276379,0.008186966082626089
1042,points,276366,0.008186580993458408
1043,spent,275741,0.008168067091166116
1044,touch,275558,0.008162646220574934
1045,square,275517,0.00816143170858456
1046,progress,275201,0.008152071079585576
1047,fish,275003,0.00814620587533938
1048,looks,274127,0.008120256789886503
1049,decided,273873,0.008112732739994915
1050,lying,273706,0.008107785825302414
1051,portion,273658,0.008106363957606366
1052,surprise,273402,0.008098780663227443
1053,frequently,273153,0.008091404724554194
1054,curious,272210,0.008063470948775586
1055,forget,272205,0.008063322837557247
1056,july,272069,0.008059294212418444
1057,----,272020,0.008057842722478729
1058,affairs,271412,0.008039832398328787
1059,broad,270911,0.008024991654251286
1060,grave,270659,0.008017526848847033
1061,serious,270601,0.00801580875871431
1062,castle,270581,0.008015216313840955
1063,surely,270463,0.008011720889088171
1064,engaged,270092,0.008000731036687466
1065,fortune,270033,0.007998983324311074
1066,robert,269749,0.007990570607109457
1067,individual,269697,0.007989030250438739
1068,pieces,269675,0.00798837856107805
1069,conduct,269121,0.007971967838086163
1070,begin,269096,0.00797122728199447
1071,crown,268997,0.007968294679871372
1072,happiness,268918,0.007965954522621626
1073,working,268909,0.007965687922428617
1074,pale,268818,0.007962992298254859
1075,terms,268729,0.007960355918568437
1076,exactly,268666,0.007958489717217373
1077,narrow,268438,0.007951735845661145
1078,yellow,268369,0.007949691910848076
1079,wise,268277,0.007946966664430651
1080,difference,268262,0.007946522330775637
1081,heads,268219,0.007945248574297927
1082,support,268180,0.007944093306794887
1083,greatly,268065,0.007940686748773107
1084,health,267534,0.007924957337385574
1085,meaning,267258,0.0079167815981333
1086,council,266650,0.007898771273983357
1087,questions,266453,0.007892935691980827
1088,breath,266150,0.007883960152149525
1089,consider,265806,0.007873770100327847
1090,talking,265792,0.0078733553889165
1091,liberty,265775,0.00787285181077415
1092,seat,265023,0.007850575883536064
1093,darkness,264664,0.007839941498059371
1094,pleased,264480,0.007834491005224521
1095,education,264423,0.007832802537335464
1096,weeks,263795,0.007814199768312168
1097,intended,263747,0.00781277790061612
1098,series,263547,0.007806853451882588
1099,carefully,263324,0.007800247691544698
1100,capital,263217,0.0077970781114722575
1101,fully,262814,0.007785140347274187
1102,gentlemen,262546,0.0077772015859712525
1103,add,262460,0.007774654073015834
1104,facts,262122,0.007764641754656162
1105,couldn,261889,0.007757739771881596
1106,remains,261723,0.007752822479432763
1107,employed,261708,0.007752378145777748
1108,promise,261365,0.007742217716199738
1109,ways,260757,0.007724207392049797
1110,laugh,260380,0.007713039806187086
1111,material,260110,0.007705041800396817
1112,named,259643,0.007691208212604016
1113,presented,259536,0.007688038632531576
1114,prove,259280,0.007680455338152653
1115,majesty,259088,0.007674767867368461
1116,quick,258968,0.007671213198128341
1117,effort,258589,0.007659986367778295
1118,ships,258478,0.007656698298731184
1119,hills,258317,0.00765192911750069
1120,serve,258281,0.0076508627167286535
1121,spite,258042,0.0076437830004920816
1122,repeated,257833,0.007637591951565539
1123,fallen,257665,0.007632615414629371
1124,drink,257359,0.007623551008067065
1125,pure,257347,0.007623195541143053
1126,crowd,257285,0.007621358962035658
1127,bird,256264,0.00759111465125097
1128,threw,256213,0.007589603916823919
1129,established,255923,0.007581013466160295
1130,ears,255837,0.0075784659532048765
1131,lot,255563,0.007570349458439935
1132,thank,255453,0.007567091011636492
1133,excellent,255439,0.007566676300225145
1134,stage,255161,0.007558441316485533
1135,worse,255001,0.0075537017574987065
1136,stream,254848,0.0075491695542175535
1137,advantage,254793,0.007547540330815832
1138,minister,254597,0.0075417343710569695
1139,neck,254592,0.007541586259838631
1140,thrown,254339,0.007534091832190711
1141,thick,254131,0.007527930405507837
1142,occupied,253493,0.007509031414047865
1143,presently,253461,0.0075080835022504995
1144,glory,253336,0.007504380721792042
1145,finished,253261,0.0075021590535169665
1146,group,253080,0.007496797427413118
1147,numerous,253039,0.007495582915422744
1148,ideas,253026,0.007495197826255065
1149,sidenote,252830,0.007489391866496202
1150,bishop,252701,0.007485570597063073
1151,holding,252505,0.00747976463730421
1152,aid,252322,0.007474343766713027
1153,forced,252304,0.00747381056632701
1154,golden,252271,0.007472833032285976
1155,otherwise,252060,0.007466582738872098
1156,practice,251881,0.007461280357255586
1157,sign,251558,0.0074517123725509294
1158,kingdom,250643,0.007424608019595015
1159,daily,250108,0.007408760119232813
1160,snow,249905,0.007402746803768277
1161,bottom,249600,0.007393712019449638
1162,heat,249530,0.007391638462392902
1163,spoken,249471,0.0073898907500165095
1164,fate,249431,0.007388705860269802
1165,highest,249206,0.0073820408554445775
1166,population,248992,0.007375701695299696
1167,spread,248979,0.007375316606132017
1168,song,248795,0.007369866113297166
1169,fit,248571,0.007363230730715609
1170,popular,248246,0.007353603501523617
